"UniqID","dataType","newType","brokenPath","newPath"
567," shape","sde","H:\common\Frances\Bison_ahtna\section.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.TownshipRangeQuads\sde_common.DBO.section_polygon"
571," shape","sde","H:\common\Frances\Bison_ahtna\township.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.PLSS_DD\sde_common.DBO.township"
574," shape","shape ","H:\common\Frances\HR_Projs\Ancsa\Access_Maps\Bison_ahtna\aksimple.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\Coastline\Alb154\simplecoast.shp"
86," fgdb","fgdb","S:\wc\DWCcommon_current.gdb\DWCMasters\SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
87," fgdb","fgdb","S:\wc\DWCcommon_current.gdb\GMUDissolved\GMU_Subunit","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
220," raster","sde","SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
219," raster","sde","SDE_COMMON.SDEWILD.DRGITMALB","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.DRG_ITM"
223," raster","sde","SDE_COMMON.SDEWILD.NED_HILLSHADECLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
305," sde","sde","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
303," sde","fgdb","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
340," sde","sde","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
299," sde","sde","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
317," sde","fgdb","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
430," sde","sde","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
579," shape","pgdb","T:\AKBase\arctic_circle.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\ARCTIC_CIRCLE.mdb\\dfg.alaska.local\GIS\Anchorage\GISStaff\wc\MUMM\Stow\arctic_circle.shp"
18," cover_arc","fgdb","t:\akbase\covers\majriv\arc","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\WATER.gdb\major_river"
580," shape","fgdb","T:\SHAPES\OCEANCLN.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\WATER.gdb\Ocean_py"
22," cover_point","sde","T:\shapes\rescommalb\point","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.rescomm"
35," cover_region","fgdb","T:\WC\timp\general_hunts\alaska\region.gmu","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\GMU"
36," cover_region","sde","T:\WC\timp\general_hunts\alaska\region.state","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines_Albers\sde_common.DBO.AK_coast_ITM"
6," cover_arc","sde","T:\WC\timp\general_hunts\gps_akhwy83\arc","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.simplgps_akhwys"
37," cover_region","fgdb","T:\WC\timp\general_hunts\redo_ca83\region.ca","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ClosedToHunting"
38," cover_region","fgdb","T:\WC\timp\general_hunts\redo_cua83\region.cua","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ControlledUse"
39," cover_region","fgdb","T:\WC\timp\general_hunts\redo_ma83\region.ma","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\Management"
583," shape","pgdb","U:\AK_BASE\arctic_circle.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\ARCTIC_CIRCLE.mdb\\dfg.alaska.local\GIS\Anchorage\GISStaff\wc\MUMM\Stow\arctic_circle.shp"
582," shape","pgdb","U:\AKBase\arctic_circle.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\ARCTIC_CIRCLE.mdb\\dfg.alaska.local\GIS\Anchorage\GISStaff\wc\MUMM\Stow\arctic_circle.shp"
679," shape","fgdb","u:\shapes\majrds.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\INFRASTRUCTURE.gdb\ROADS\major_roads"
677," shape","fgdb","u:\SHAPES\OCEANCLN.shp","\\dfg.alaska.local\GIS\Anchorage\GISStaff\AK_BASE\WATER.gdb\Ocean_py"
25," cover_point","sde","u:\shapes\rescommalb\point","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.rescomm"
591," shape","fgdb","U:\WC\military\dudded_impact_area.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\MILITARY AREAS\MILITARY_AREAS.gdb\dudded_impact_area"
91," fgdb","sde","V:\_nhd\2010\NHD21001_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
92," fgdb","sde","V:\_nhd\2010\NHD21001_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
93," fgdb","sde","V:\_nhd\2011Nov\NHDH_AK_92v200.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
94," fgdb","sde","V:\_nhd\2011Nov\NHDH_AK_92v200.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
95," fgdb","sde","V:\_nhd\2012Sept\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
96," fgdb","sde","V:\_nhd\2012Sept\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
97," fgdb","sde","V:\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
98," fgdb","sde","V:\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
99," fgdb","sde","V:\_nhd\2013Aug\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
100," fgdb","sde","V:\_nhd\2013Aug\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
101," fgdb","sde","V:\_nhd\2015March\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
102," fgdb","sde","V:\_nhd\2015March\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
593," shape","fgdb","V:\Boundaries\GMUs\gmusubs.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
103," fgdb","sde","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\DWCMasters\DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
104," fgdb","sde","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\DWCMasters\SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
105," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\GMU","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\GMU"
106," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\Regions","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Regions"
107," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\Subunits","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
108," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\ClosedToHunting","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ClosedToHunting"
109," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\ControlledUse","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ControlledUse"
110," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\Management","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\Management"
