"UniqID","dataType","newType","brokenPath","newPath"
479," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\Connection to dfgjnusql-gis1p_WC-GIS.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
480," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\JNUMASTER dfgjnusql-gis1p.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
481," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\JNUMASTER dfgjnusql-gis1p.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
482," sde","sde","C:\Users\sktimp.DFG\AppData\Roaming\ESRI\Desktop10.3\ArcCatalog\JNUMASTER dfgjnusql-gis1p.sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
5," cover_arc","sde","C:\Users\trails\rs2477\arc","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.RS2477_Trails"
567," shape","sde","H:\common\Frances\Bison_ahtna\section.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.TownshipRangeQuads\sde_common.DBO.section_polygon"
571," shape","sde","H:\common\Frances\Bison_ahtna\township.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.PLSS_DD\sde_common.DBO.township"
574," shape","sde","H:\common\Frances\HR_Projs\Ancsa\Access_Maps\Bison_ahtna\aksimple.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines\sde_common.DBO.simplecoast"
69," fgdb","sde","O:\DSF\R5\cartography\graham\LandStatus\Landstatus10.gdb\Boundaries\StateParks","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.State_Park_Boundary"
78," fgdb","sde","O:\DSF\R5\cartography\graham\LandStatus\Landstatus10.gdb\Infrastructure\RailRoad","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.railroad"
82," fgdb","sde","O:\DSF\R5\cartography\graham\LandStatus\Landstatus10.gdb\NPS\ParkBndy","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.NPS_Boundary"
84," fgdb","sde","O:\DSF\R5\cartography\graham\LandStatus\Landstatus10.gdb\USFWS\NWR","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Boundaries\sde_common.DBO.FWSApproved"
86," fgdb","fgdb","S:\wc\DWCcommon_current.gdb\DWCMasters\SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
87," fgdb","fgdb","S:\wc\DWCcommon_current.gdb\GMUDissolved\GMU_Subunit","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
220," raster","sde","SDE_COMMON.SDEWILD.AK_SHADE","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.AK_SHADE"
219," raster","sde","SDE_COMMON.SDEWILD.DRGITMALB","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.DRG_ITM"
223," raster","sde","SDE_COMMON.SDEWILD.NED_HILLSHADECLIP","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.NED_HILLCLIP"
305," sde","sde","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
303," sde","fgdb","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
340," sde","sde","sde_wc_dev1.SDEWILD.DWCMasters\sde_wc_dev1.SDEWILD.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
299," sde","sde","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
317," sde","fgdb","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\DWCMasters\SpecialAreas"
430," sde","sde","sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.UCU_poly"
579," shape","sde","T:\AKBase\arctic_circle.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.arctic_circle"
18," cover_arc","sde","t:\akbase\covers\majriv\arc","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography_Albers\sde_common.DBO.major_river"
580," shape","sde","T:\SHAPES\OCEANCLN.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines_Albers\sde_common.DBO.Ocean_py"
22," cover_point","sde","T:\shapes\rescommalb\point","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.rescomm"
35," cover_region","fgdb","T:\WC\timp\general_hunts\alaska\region.gmu","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\GMU"
36," cover_region","sde","T:\WC\timp\general_hunts\alaska\region.state","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines_Albers\sde_common.DBO.AK_coast_ITM"
6," cover_arc","sde","T:\WC\timp\general_hunts\gps_akhwy83\arc","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.simplgps_akhwys"
37," cover_region","fgdb","T:\WC\timp\general_hunts\redo_ca83\region.ca","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ClosedToHunting"
38," cover_region","fgdb","T:\WC\timp\general_hunts\redo_cua83\region.cua","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ControlledUse"
39," cover_region","fgdb","T:\WC\timp\general_hunts\redo_ma83\region.ma","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\Management"
583," shape","sde","U:\AK_BASE\arctic_circle.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.arctic_circle"
582," shape","sde","U:\AKBase\arctic_circle.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.arctic_circle"
679," shape","sde","u:\shapes\majrds.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.major_roads"
677," shape","sde","u:\SHAPES\OCEANCLN.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Coastlines_Albers\sde_common.DBO.Ocean_py"
25," cover_point","sde","u:\shapes\rescommalb\point","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.rescomm"
591," shape","sde","U:\WC\military\dudded_impact_area.shp","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.BaseFeatures\sde_common.DBO.dudded_impact_area"
91," fgdb","sde","V:\_nhd\2010\NHD21001_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
92," fgdb","sde","V:\_nhd\2010\NHD21001_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
93," fgdb","sde","V:\_nhd\2011Nov\NHDH_AK_92v200.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
94," fgdb","sde","V:\_nhd\2011Nov\NHDH_AK_92v200.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
95," fgdb","sde","V:\_nhd\2012Sept\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
96," fgdb","sde","V:\_nhd\2012Sept\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
97," fgdb","sde","V:\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
98," fgdb","sde","V:\_nhd\2013April\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
99," fgdb","sde","V:\_nhd\2013Aug\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
100," fgdb","sde","V:\_nhd\2013Aug\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
101," fgdb","sde","V:\_nhd\2015March\NHDH_AK.gdb\Hydrography\NHDFlowline","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDFlowline"
102," fgdb","sde","V:\_nhd\2015March\NHDH_AK.gdb\Hydrography\NHDWaterbody","Y:\sde_common (dfgjnusql-gi71p).sde\sde_common.DBO.Hydrography\sde_common.DBO.NHDWaterbody"
593," shape","fgdb","V:\Boundaries\GMUs\gmusubs.shp","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
103," fgdb","sde","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\DWCMasters\DWCHunts","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.DWCHunts"
104," fgdb","sde","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\DWCMasters\SpecialAreas","Y:\sde_wcgis_master (dfgjnusql-gi71p).sde\sde_wcgis_master.DBO.DWCMasters\sde_wcgis_master.DBO.SpecialAreas"
105," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\GMU","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\GMU"
106," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\Regions","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Regions"
107," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\GMULayers\Subunits","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\GMULayers\Subunits"
108," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\ClosedToHunting","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ClosedToHunting"
109," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\ControlledUse","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\ControlledUse"
110," fgdb","fgdb","V:\dwc_hunts_specarea_gmu\Current20190701.gdb\SpecialAreaLayers\Management","\\dfg.alaska.local\GIS\Anchorage\GISShare\DWC_Hunts_SpecArea_GMU\Current.gdb\SpecialAreaLayers\Management"
